Question,Answer
"چگونه فیلد ""صنعت و زیر صنعت"" به تخصیص بهینه سرنخ‌ها به کارشناسان فروش کمک می‌کند؟","اگر یک کارشناس تخصص بیشتری در یک صنعت خاص داشته باشد، می‌توان تمام سرنخ‌های مرتبط با آن صنعت را به او اختصاص داد تا فرآیند فروش با کیفیت بالاتری انجام شود."
"چه استنباطی می‌توان از اهمیت اتصال سیستم تلفنی (VoIP) به CRM بر اساس توضیحات فیلد ""شماره تلفن"" داشت؟","اتصال این دو سیستم به شناسایی سریع‌تر هویت فرد تماس گیرنده کمک می‌کند و کارایی فرآیند پاسخگویی و مدیریت ارتباطات را افزایش می‌دهد."
"پس از ذخیره‌سازی یا کلیک بر روی نام سرنخ، کاربر به کدام صفحه هدایت می‌شود؟","پس از ذخیره‌سازی یک رکورد سرنخ یا کلیک بر روی نام یک سرنخ، کاربر به صفحه‌ی مشاهده‌ی آن سرنخ هدایت‌می‌شود."
"قسمت مشاهده فعالیت‌های انجام شده در فرم سرنخ شامل چه بخش‌هایی است و چه نوع فعالیت‌هایی را در بر می‌گیرد؟","قسمت مشاهده فعالیت‌های انجام شده شامل دو بخش فعالیت های باز و تاریخچه فعالیت ها میباشد. فعالیت شامل تماس، جلسه، وظیفه و یادداشت میباشد."
"فعالیت‌های باز در بخش مشاهده فعالیت‌ها، کدام وضعیت را شامل می‌شوند؟","فعالیت‌های باز شامل تمام 4 مورد (تماس، جلسه، وظیفه، یادداشت) در وضعیت "برنامه ریزی شده" می‌باشد."
"اگر فعالیتی در وضعیتی غیر از ""برنامه ریزی شده"" باشد، در کدام بخش از مشاهده فعالیت‌ها قرار می‌گیرد؟","اگر فعالیتی در وضعیتی جز برنامه ریزی شده باشد، در بخش تاریخچه فعالیت ها به عنوان فعالیت های بسته شده قرار می‌گیرد."
"چرا اطلاعات فعالیت‌ها در فرم مشاهده سرنخ بخش اصلی صفحه را به خود اختصاص داده است؟","به علت اهمیت زیاد فعالیت ها بر روی فرم سرنخ، در فرم مشاهده سرنخ تمام صفحه اصلی به اطلاعات فعالیت ها تخصیص داده شده است."
"هدف از قرار دادن خلاصه‌ای از اطلاعات اصلی سرنخ در بالای صفحه مشاهده سرنخ چیست؟","برخی از اطلاعات اصلی سرنخ که در اکثر موارد برای مشاهده و بررسی کردن این اطلاعات به فرم مشاهده سرنخ مراجعه میشود، جهت دسترسی سریع تر در بالای صفحه قرار گرفته است."
"مدیریت مرحله سرنخ به چه صورت در فرم مشاهده سرنخ نمایش داده می‌شود و چگونه می‌توان آن را بروزرسانی کرد؟","مدیریت مرحله سرنخ به صورت نوار نمایش داده شده است و با کلیک بر روی این مراحل و تایید تغییر وضعیت می‌توان مرحله سرنخ را بروزرسانی نمود."
"چه راه دیگری برای بروزرسانی مرحله سرنخ علاوه بر کلیک بر روی نوار مراحل وجود دارد؟","فیلد چند گزینه‌ای این مراحل نیز در بالای نوار مراحل وجود دارد که در صورت نیاز از مسیر گزینه‌های این فیلد می‌توان مرحله را بروزرسانی کرد."
"در قسمت ""رکورد های مرتبط"" چه نوع اطلاعاتی نمایش داده می‌شود؟","در قسمت ""رکورد های مرتبط"" فرم‌هایی که با سرنخ رابطه یک به چند دارند نمایش داده می‌شود."
"میز کار چیست و کاربر در چه زمانی آن را مشاهده می‌کند؟","میز کار یک صفحه‌ی مرکزی است که کاربر پس از ورود به سیستم، اولین چیزی است که مشاهده می‌کند و از طریق آن به اطلاعات و عملکردهای مهم خود دسترسی سریع دارد."
"منظور از دشلت (Widget) در میز کار چیست؟","دشلت‌ها، اجزای کوچکی هستند که اطلاعات یا ابزار خاصی را نمایش می‌دهają، مانند لیست وظایف باز، نمودار فروش یا یادداشت‌های اخیر."
"سه مورد از ویژگی‌های کلیدی میز کار را نام ببرید.","شخصی‌سازی کامل، استفاده از دشلت‌ها (Widgets)، و قابلیت تنظیم اندازه و موقعیت دشلت‌ها."
"کاربر چگونه می‌تواند چیدمان میز کار خود را تغییر دهد؟","کاربر می‌تواند اندازه هر دشلت را کوچک یا بزرگ کند، آن‌ها را جابه‌جا کند و چیدمان را کاملاً مطابق با نیاز خود تغییر دهد."
"قابلیت فیلتر در دشلت‌ها چه امکانی را فراهم می‌کند؟","این قابلیت به کاربر اجازه می‌دهد تا اطلاعات نمایش داده شده در یک دشلت را محدود کند، برای مثال فقط وظایف با اولویت بالا یا فعالیت‌های مربوط به امروز را مشاهده نماید."
"میز کار چگونه به طور همزمان کاربرد عملیاتی و تحلیلی دارد؟","میز کار هم برای انجام سریع فعالیت‌های روزمره (کاربرد عملیاتی) و هم برای نظارت و تحلیل داده‌ها مانند بررسی نرخ تبدیل سرنخ‌ها (کاربرد تحلیلی) استفاده می‌شود."
"هدف اصلی از طراحی میز کار در یک سیستم CRM چیست؟","افزایش بهره‌وری کاربران، کمک به تمرکز روی کارهای ضروری، حذف نیاز به جست‌وجوهای زیاد و فراهم کردن تجربه‌ی شخصی‌سازی‌شده برای هر نقش سازمانی."
"چگونه میز کار به افزایش بهره‌وری کاربران کمک می‌کند؟","با فراهم کردن دسترسی سریع به اطلاعات مهم و عملکردهای کلیدی، نیاز به جستجو در ماژول‌های مختلف را کاهش داده و به کاربر اجازه می‌دهد روی کارهای ضروری تمرکز کند."
"دشلت «سرنخ‌های باز من» چه اطلاعاتی را و برای چه کسانی نمایش می‌دهد؟","این دشلت فهرستی خلاصه از تمام سرنخ‌هایی که هنوز به مرحله بعدی نرفته‌اند و متعلق به کاربر فعلی هستند را به کاربران واحد فروش یا بازاریابی نمایش می‌دهد."
"یک «سرنخ باز» طبق تعریف ارائه شده، چه ویژگی‌هایی دارد؟","سرنخی است که هنوز در حال پیگیری است، به مشتری یا فرصت فروش تبدیل نشده، و مسئولیت آن با کاربر پیگیری‌کننده فعلی است."
"سه مورد از اطلاعاتی که به عنوان مثال در دشلت «سرنخ‌های باز من» نمایش داده می‌شود را نام ببرید.","نام سرنخ، تاریخ ایجاد، و وضعیت فعلی."
"استفاده از دشلت «سرنخ‌های باز من» چه مزایای کلیدی برای کاربر دارد؟","دسترسی سریع به سرنخ‌های فعال، افزایش تمرکز در پیگیری، مدیریت بهینه زمان برای تماس‌ها و وظایف، و امکان پایش عملکرد فردی."
"چگونه دشلت «سرنخ‌های باز من» به مدیریت زمان و اولویت‌بندی کارها کمک می‌کند؟","با نگاه به این دشلت، کاربر می‌تواند به سادگی تصمیم بگیرد که در روز جاری، پیگیری کدام یک از سرنخ‌ها در اولویت قرار دارد."
"استفاده از دشلت «سرنخ‌های باز من» چگونه به جلوگیری از فراموشی یا دوباره‌کاری کمک می‌کند؟","این دشلت باعث می‌شود تمرکز کاربر فقط روی سرنخ‌های خودش معطوف شود، که این امر به جلوگیری از فراموشی یا انجام کارهای تکراری کمک می‌کند."
