Question,Answer
"گزینه ""تنظیمات"" در صفحه فهرست طبقه حساب شامل چه مواردی است؟","گزینه ""تنظیمات"" شامل انتخاب ستون ها، مرتب سازی، گروه بندی و تجمیع فیلترها برای نمایش فهرست می باشد."
"چه زمانی گزینه ""حذف"" در فهرست طبقه حساب فعال می شود؟","در صورت انتخاب یکی از ردیف های فهرست، گزینه حذف فعال می گردد."
"یک کاربر چگونه می تواند نمای دلخواه خود از فهرست طبقه حساب (شامل فیلدها و چیدمان ستون‌ها) را برای استفاده های بعدی ذخیره کند؟","کاربر می تواند از گزینه ""مدیریت نماها"" که در منوی آبشاری ""فهرست طبقه حساب"" قرار دارد، برای ذخیره کردن فیلدهای نمایش، چیدمان ستون‌ها و شرایط آن برای نیاز خودش استفاده نماید."
"پس از انتخاب یک مورد از فهرست طبقه حساب چه اتفاقی می افتد و امکان ویرایش آن به چه چیزی بستگی دارد؟","با انتخاب یکی از موارد، فرم مشاهده ردیف انتخابی نمایش داده می شود و در صورت داشتن دسترسی می توان آن را ویرایش نمود."
"برای معرفی طبقه حساب در ماژول لجستیک چه اطلاعاتی در ابتدا باید انتخاب شود؟","ابتدا کد، عنوان و روش قیمت گذاری طبقه حساب انتخاب می شود."
"انواع روش های قیمت گذاری که هنگام تعریف طبقه حساب می توان انتخاب کرد کدامند؟","انواع روش های قیمت گذاری عبارتند از میانگین، فایفو، و شناسایی ویژه."
"گزینه ""ذخیره"" در صفحه ی ایجاد طبقه حساب جدید چه امکاناتی را فراهم می کند؟","این گزینه امکان ""ذخیره"" و ""ذخیره و ایجاد"" طبقه حساب جدید را فراهم می کند."
"گزینه ""سایر عملیات"" در صفحه ایجاد طبقه حساب جدید چه امکاناتی را ارائه می دهد؟","این گزینه امکان ایجاد طبقه حساب جدید و نمایش فهرست طبقه حساب را فراهم می سازد."
"مسیر دقیق برای دسترسی به گزینه ""معرفی طبقه حساب"" در ماژول لجستیک چیست؟","از منو انبار و حسابداری انبار در ماژول لجستیک، بخش اطلاعات پایه، گزینه واحد سنجش و سپس گزینه معرفی طبقه حساب (+) را انتخاب نمایید."
"کاربرد اصلی ویژگی های کالا در سیستم انبار چیست؟","از ویژگی های کالا برای تعریف مشخصات کالاها استفاده می شود."
"تعریف ویژگی ها در چه بخش هایی از سیستم مورد استفاده قرار می گیرد؟","تعریف ویژگی ها در زمان جستجو، تعریف کالا و مشاهده گزارش ها مورد استفاده قرار می گیرد."
"از منظر چندشرکتی، اطلاعات مربوط به ویژگی ها چگونه باید تعریف و مدیریت شوند؟","از منظر چندشرکتی، ویژگی از نوع اطلاعات پایه ای است که نیاز است بخشی از آن به صورت مشترک برای شرکتها تعریف شود و در صورت نیاز به شرکتها گسترش یابد."
"در یک لایسنس چند شرکتی، سه گزینه موجود در بخش انتخاب شرکت برای تعریف ویژگی ها کدامند؟","شرکت: برای تعریف بخش اطلاعات مشترک و گسترش در شرکت انتخابی به صورت همزمان، مشترک: برای تعریف بخش اطلاعات مشترک یک ویژگی، و گسترش در شرکت: برای گسترش یک ویژگی که به صورت مشترک تعریف شده است."
"تفاوت بین گزینه ""شرکت"" و گزینه ""گسترش در شرکت"" هنگام تعریف ویژگی چیست؟","گزینه ""شرکت"" اطلاعات مشترک را تعریف کرده و به صورت همزمان آن را به شرکت انتخابی گسترش می دهد، در حالی که گزینه ""گسترش در شرکت"" یک ویژگی که قبلا به صورت مشترک تعریف شده را به شرکت مورد نظر گسترش می دهد."
"چه ستون هایی در صفحه ی فهرست ویژگی قابل نمایش هستند؟","ستون های قابل نمایش در فهرست ویژگی عبارتند از کد، عنوان، نوع، و دارای مقادیر ثابت."
"چگونه می توان یک ویژگی جدید از طریق صفحه فهرست ویژگی تعریف کرد؟","با استفاده از گزینه ""جدید"" می توان ویژگی جدید تعریف کرد."
"مسیر دسترسی به فهرست ویژگی در سیستم چیست؟","برای مشاهده­ ی لیست ویژگی می­ توان از منوی ماژول لجستیک، انبار و حسابداری انبار، اطلاعات پایه، ویژگی را انتخاب نمایید."
"در یک ساختار چندشرکتی، سه گزینه ای که در بخش ""نام شرکت"" به کاربر نمایش داده می شود را نام ببرید.","سه گزینه شامل شرکت، مشترک، و گسترش در شرکت می باشد."
"گزینه ""شرکت"" در بخش نام شرکت چه عملکردی دارد؟","این گزینه برای تعریف و مشاهده بخش اطلاعات مشترک و گسترش آن در شرکت انتخابی به صورت همزمان استفاده می شود."
"چه زمانی گزینه ""حذف"" در فهرست ویژگی فعال می شود و چه کاری انجام می دهد؟","در صورت انتخاب یکی از ردیف های فهرست، گزینه حذف فعال شده و می توان رکورد یا رکوردهای انتخاب شده را حذف نمود."
